Model,Target,scaler,Feat Selection,Type,Num of Features,Train_R2_CV,Adj_Train_R2_CV,Val_R2_CV,Adj_Val_R2_CV,Train_RMSE_CV,Val_RMSE_CV,R2(All_X),Adj_R2(All_X),rmse(All_X)
HuberRegressor,psatotmA,RobustScaler,FDR,CV,20,0.48476008412032867,0.4538072824749208,-19.89158440175532,-inf,0.11807206915767951,0.2431985483212252,,,
HuberRegressor,psatotmA,RobustScaler,FDR,All_data,20,,,,,,,0.3562708860067005,0.3173130984881312,0.12312797256239212
HuberRegressor,psatotmA,RobustScaler,Lasso,CV,20,0.48476008412032867,0.4538072824749208,-19.89158440175532,-inf,0.11807206915767951,0.2431985483212252,,,
HuberRegressor,psatotmA,RobustScaler,Lasso,All_data,20,,,,,,,0.3562708860067005,0.3173130984881312,0.12312797256239212
HuberRegressor,cesdtotmA,StandardScaler,PCA,CV,30,0.6148508235265988,0.42159687474126445,-5.038285387987133,2.5592791394832015,0.12138960866588197,0.30574013569226943,,,
HuberRegressor,cesdtotmA,StandardScaler,PCA,All_data,30,,,,,,,0.3067733397771236,0.11571658651846624,0.15490434355997604
HuberRegressor,cesdtotmA,StandardScaler,FDR,CV,30,0.6148508235265988,0.42159687474126445,-5.038285387987133,2.5592791394832015,0.12138960866588197,0.30574013569226943,,,
HuberRegressor,cesdtotmA,StandardScaler,FDR,All_data,30,,,,,,,0.3067733397771236,0.11571658651846624,0.15490434355997604
HuberRegressor,cesdtotmA,StandardScaler,Lasso,CV,30,0.6148508235265988,0.42159687474126445,-5.038285387987133,2.5592791394832015,0.12138960866588197,0.30574013569226943,,,
HuberRegressor,cesdtotmA,StandardScaler,Lasso,All_data,30,,,,,,,0.3067733397771236,0.11571658651846624,0.15490434355997604
HuberRegressor,cesdtotmA,RobustScaler,PCA,CV,28,0.5527494898495176,0.38442026381390515,-9.055300929590125,2.9065597975199036,0.13385239675500477,0.35260533236213704,,,
HuberRegressor,cesdtotmA,RobustScaler,PCA,All_data,28,,,,,,,0.3067733397771236,0.11571658651846624,0.15490434355997604
HuberRegressor,cesdtotmA,RobustScaler,FDR,CV,28,0.5527494898495176,0.38442026381390515,-9.055300929590125,2.9065597975199036,0.13385239675500477,0.35260533236213704,,,
HuberRegressor,cesdtotmA,RobustScaler,FDR,All_data,28,,,,,,,0.3067733397771236,0.11571658651846624,0.15490434355997604
HuberRegressor,cesdtotmA,RobustScaler,Lasso,CV,28,0.5527494898495176,0.38442026381390515,-9.055300929590125,2.9065597975199036,0.13385239675500477,0.35260533236213704,,,
HuberRegressor,cesdtotmA,RobustScaler,Lasso,All_data,28,,,,,,,0.3067733397771236,0.11571658651846624,0.15490434355997604
RandomForestRegressor,DERStotmA,StandardScaler,PCA,CV,42,0.7988405928856163,1.224675138448714,-0.3643953800621418,1.3156131145034797,0.13086599450632216,0.2937477836051324,,,
RandomForestRegressor,DERStotmA,StandardScaler,PCA,All_data,42,,,,,,,0.7167157001231645,1.0202651113983772,0.15171211294599493
RandomForestRegressor,DERStotmA,StandardScaler,FDR,CV,42,0.7988405928856163,1.224675138448714,-0.3643953800621418,1.3156131145034797,0.13086599450632216,0.2937477836051324,,,
RandomForestRegressor,DERStotmA,StandardScaler,FDR,All_data,42,,,,,,,0.7167157001231645,1.0202651113983772,0.15171211294599493
RandomForestRegressor,DERStotmA,StandardScaler,Lasso,CV,42,0.7988405928856163,1.224675138448714,-0.3643953800621418,1.3156131145034797,0.13086599450632216,0.2937477836051324,,,
RandomForestRegressor,DERStotmA,StandardScaler,Lasso,All_data,42,,,,,,,0.7167157001231645,1.0202651113983772,0.15171211294599493
RandomForestRegressor,DERStotmA,RobustScaler,PCA,CV,41,0.7948785737772608,1.2297835570439877,-0.32202060151062606,1.352619313183993,0.13205133235569927,0.2950158571103081,,,
RandomForestRegressor,DERStotmA,RobustScaler,PCA,All_data,41,,,,,,,0.7167157001231645,1.0202651113983772,0.15171211294599493
RandomForestRegressor,DERStotmA,RobustScaler,FDR,CV,41,0.7948785737772608,1.2297835570439877,-0.32202060151062606,1.352619313183993,0.13205133235569927,0.2950158571103081,,,
RandomForestRegressor,DERStotmA,RobustScaler,FDR,All_data,41,,,,,,,0.7167157001231645,1.0202651113983772,0.15171211294599493
RandomForestRegressor,DERStotmA,RobustScaler,Lasso,CV,41,0.7948785737772608,1.2297835570439877,-0.32202060151062606,1.352619313183993,0.13205133235569927,0.2950158571103081,,,
RandomForestRegressor,DERStotmA,RobustScaler,Lasso,All_data,41,,,,,,,0.7167157001231645,1.0202651113983772,0.15171211294599493
RandomForestRegressor,psatotmA,StandardScaler,PCA,CV,22,0.6824741135793323,1.2592017844142838,-7.586079690556216,-inf,0.10291286629120958,0.17697915529397465,,,
RandomForestRegressor,psatotmA,StandardScaler,PCA,All_data,22,,,,,,,0.6677226249991364,0.8192926040669927,0.10656494535699303
RandomForestRegressor,psatotmA,StandardScaler,FDR,CV,22,0.6824741135793323,1.2592017844142838,-7.586079690556216,-inf,0.10291286629120958,0.17697915529397465,,,
RandomForestRegressor,psatotmA,StandardScaler,FDR,All_data,22,,,,,,,0.6677226249991364,0.8192926040669927,0.10656494535699303
RandomForestRegressor,psatotmA,StandardScaler,Lasso,CV,22,0.6824741135793323,1.2592017844142838,-7.586079690556216,-inf,0.10291286629120958,0.17697915529397465,,,
RandomForestRegressor,psatotmA,StandardScaler,Lasso,All_data,22,,,,,,,0.6677226249991364,0.8192926040669927,0.10656494535699303
RandomForestRegressor,psatotmA,RobustScaler,PCA,CV,20,0.6769768268917171,1.2467801794989626,-7.674097105451301,-inf,0.10381749930261552,0.1802579128215198,,,
RandomForestRegressor,psatotmA,RobustScaler,PCA,All_data,20,,,,,,,0.6677226249991364,0.8192926040669927,0.10656494535699303
RandomForestRegressor,psatotmA,RobustScaler,FDR,CV,20,0.6769768268917171,1.2467801794989626,-7.674097105451301,-inf,0.10381749930261552,0.1802579128215198,,,
RandomForestRegressor,psatotmA,RobustScaler,FDR,All_data,20,,,,,,,0.6677226249991364,0.8192926040669927,0.10656494535699303
RandomForestRegressor,psatotmA,RobustScaler,Lasso,CV,20,0.6769768268917171,1.2467801794989626,-7.674097105451301,-inf,0.10381749930261552,0.1802579128215198,,,
RandomForestRegressor,psatotmA,RobustScaler,Lasso,All_data,20,,,,,,,0.6677226249991364,0.8192926040669927,0.10656494535699303
RandomForestRegressor,cesdtotmA,StandardScaler,PCA,CV,30,0.7547696228203534,0.9719851313291763,-1.1991628875619975,1.5773575908822781,0.111962030029999,0.2343894487210663,,,
RandomForestRegressor,cesdtotmA,StandardScaler,PCA,All_data,30,,,,,,,0.6278112019743303,0.8102690934145375,0.13477201528127347
RandomForestRegressor,cesdtotmA,StandardScaler,FDR,CV,30,0.7547696228203534,0.9719851313291763,-1.1991628875619975,1.5773575908822781,0.111962030029999,0.2343894487210663,,,
RandomForestRegressor,cesdtotmA,StandardScaler,FDR,All_data,30,,,,,,,0.6278112019743303,0.8102690934145375,0.13477201528127347
RandomForestRegressor,cesdtotmA,StandardScaler,Lasso,CV,30,0.7547696228203534,0.9719851313291763,-1.1991628875619975,1.5773575908822781,0.111962030029999,0.2343894487210663,,,
RandomForestRegressor,cesdtotmA,StandardScaler,Lasso,All_data,30,,,,,,,0.6278112019743303,0.8102690934145375,0.13477201528127347
RandomForestRegressor,cesdtotmA,RobustScaler,PCA,CV,28,0.7416085631960204,1.0660721868118255,-1.4491847071876878,1.8093725246509578,0.11484507272866391,0.2407128646491416,,,
RandomForestRegressor,cesdtotmA,RobustScaler,PCA,All_data,28,,,,,,,0.6278112019743303,0.8102690934145375,0.13477201528127347
RandomForestRegressor,cesdtotmA,RobustScaler,FDR,CV,28,0.7416085631960204,1.0660721868118255,-1.4491847071876878,1.8093725246509578,0.11484507272866391,0.2407128646491416,,,
RandomForestRegressor,cesdtotmA,RobustScaler,FDR,All_data,28,,,,,,,0.6278112019743303,0.8102690934145375,0.13477201528127347
RandomForestRegressor,cesdtotmA,RobustScaler,Lasso,CV,28,0.7416085631960204,1.0660721868118255,-1.4491847071876878,1.8093725246509578,0.11484507272866391,0.2407128646491416,,,
RandomForestRegressor,cesdtotmA,RobustScaler,Lasso,All_data,28,,,,,,,0.6278112019743303,0.8102690934145375,0.13477201528127347
