Model,Target,scaler,Feat Selection,Type,Num of Features,Train_R2_CV,Adj_Train_R2_CV,Val_R2_CV,Adj_Val_R2_CV,Train_RMSE_CV,Val_RMSE_CV,R2(All_X),Adj_R2(All_X),rmse(All_X)
LinearRegression,DERSstgmA,StandardScaler,PCA,CV,50,0.8449272338286602,0.7718672929823281,-5.677792224429078,1.7507206812780567,0.056208242087742805,0.32695804077998347,,,
LinearRegression,DERSstgmA,StandardScaler,PCA,All_data,50,,,,,,,0.6674817913424386,0.660092497816715,0.08141785537228745
LinearRegression,DERSstgmA,StandardScaler,FDR,CV,50,0.8449272338286602,0.7718672929823281,-5.677792224429078,1.7507206812780567,0.056208242087742805,0.32695804077998347,,,
LinearRegression,DERSstgmA,StandardScaler,FDR,All_data,50,,,,,,,0.6674817913424386,0.660092497816715,0.08141785537228745
LinearRegression,DERSstgmA,StandardScaler,Lasso,CV,50,0.8449272338286602,0.7718672929823281,-5.677792224429078,1.7507206812780567,0.056208242087742805,0.32695804077998347,,,
LinearRegression,DERSstgmA,StandardScaler,Lasso,All_data,50,,,,,,,0.6674817913424386,0.660092497816715,0.08141785537228745
LinearRegression,DERSstgmA,RobustScaler,PCA,CV,47,0.679202520148453,0.654596566694461,-11.391393284228906,-inf,0.07983864390151353,0.5013871214737057,,,
LinearRegression,DERSstgmA,RobustScaler,PCA,All_data,47,,,,,,,0.6674817913424386,0.660092497816715,0.08141785537228745
LinearRegression,DERSstgmA,RobustScaler,FDR,CV,47,0.679202520148453,0.654596566694461,-11.391393284228906,-inf,0.07983864390151353,0.5013871214737057,,,
LinearRegression,DERSstgmA,RobustScaler,FDR,All_data,47,,,,,,,0.6674817913424386,0.660092497816715,0.08141785537228745
LinearRegression,DERSstgmA,RobustScaler,Lasso,CV,47,0.679202520148453,0.654596566694461,-11.391393284228906,-inf,0.07983864390151353,0.5013871214737057,,,
LinearRegression,DERSstgmA,RobustScaler,Lasso,All_data,47,,,,,,,0.6674817913424386,0.660092497816715,0.08141785537228745
LinearRegression,DERSimpmA,StandardScaler,PCA,CV,44,0.7716826478825224,0.6560660493275948,-17.9007378864467,2.7497184331732822,0.07387401091183259,0.5848338917144378,,,
LinearRegression,DERSimpmA,StandardScaler,PCA,All_data,44,,,,,,,0.6679257707660536,0.6605463434497437,0.08593798729629021
LinearRegression,DERSimpmA,StandardScaler,FDR,CV,44,0.7716826478825224,0.6560660493275948,-17.9007378864467,2.7497184331732822,0.07387401091183259,0.5848338917144378,,,
LinearRegression,DERSimpmA,StandardScaler,FDR,All_data,44,,,,,,,0.6679257707660536,0.6605463434497437,0.08593798729629021
LinearRegression,DERSimpmA,StandardScaler,Lasso,CV,44,0.7716826478825224,0.6560660493275948,-17.9007378864467,2.7497184331732822,0.07387401091183259,0.5848338917144378,,,
LinearRegression,DERSimpmA,StandardScaler,Lasso,All_data,44,,,,,,,0.6679257707660536,0.6605463434497437,0.08593798729629021
LinearRegression,DERSimpmA,RobustScaler,PCA,CV,39,0.6876379745949808,0.6513047306676303,-24.3931598385173,-inf,0.08609401813656116,0.7069314815853363,,,
LinearRegression,DERSimpmA,RobustScaler,PCA,All_data,39,,,,,,,0.6679257707660536,0.6605463434497437,0.08593798729629021
LinearRegression,DERSimpmA,RobustScaler,FDR,CV,39,0.6876379745949808,0.6513047306676303,-24.3931598385173,-inf,0.08609401813656116,0.7069314815853363,,,
LinearRegression,DERSimpmA,RobustScaler,FDR,All_data,39,,,,,,,0.6679257707660536,0.6605463434497437,0.08593798729629021
LinearRegression,DERSimpmA,RobustScaler,Lasso,CV,39,0.6876379745949808,0.6513047306676303,-24.3931598385173,-inf,0.08609401813656116,0.7069314815853363,,,
LinearRegression,DERSimpmA,RobustScaler,Lasso,All_data,39,,,,,,,0.6679257707660536,0.6605463434497437,0.08593798729629021
LinearRegression,DERSawmA,StandardScaler,PCA,CV,34,0.7681617582780874,0.5852431175651208,-2.784747770993464,1.8136763518960004,0.07171498305839329,0.28332341864284505,,,
LinearRegression,DERSawmA,StandardScaler,PCA,All_data,34,,,,,,,0.6573268991951915,0.5546479441426747,0.08736452260473436
LinearRegression,DERSawmA,StandardScaler,FDR,CV,34,0.7681617582780874,0.5852431175651208,-2.784747770993464,1.8136763518960004,0.07171498305839329,0.28332341864284505,,,
LinearRegression,DERSawmA,StandardScaler,FDR,All_data,34,,,,,,,0.6573268991951915,0.5546479441426747,0.08736452260473436
LinearRegression,DERSawmA,StandardScaler,Lasso,CV,34,0.7681617582780874,0.5852431175651208,-2.784747770993464,1.8136763518960004,0.07171498305839329,0.28332341864284505,,,
LinearRegression,DERSawmA,StandardScaler,Lasso,All_data,34,,,,,,,0.6573268991951915,0.5546479441426747,0.08736452260473436
LinearRegression,DERSawmA,RobustScaler,PCA,CV,28,0.6834452132299013,0.5617340029451202,-60.007100603371434,-inf,0.08401086481625694,0.5705244473204635,,,
LinearRegression,DERSawmA,RobustScaler,PCA,All_data,28,,,,,,,0.6573268991951915,0.5546479441426747,0.08736452260473436
LinearRegression,DERSawmA,RobustScaler,FDR,CV,28,0.6834452132299013,0.5617340029451202,-60.007100603371434,-inf,0.08401086481625694,0.5705244473204635,,,
LinearRegression,DERSawmA,RobustScaler,FDR,All_data,28,,,,,,,0.6573268991951915,0.5546479441426747,0.08736452260473436
LinearRegression,DERSawmA,RobustScaler,Lasso,CV,28,0.6834452132299013,0.5617340029451202,-60.007100603371434,-inf,0.08401086481625694,0.5705244473204635,,,
LinearRegression,DERSawmA,RobustScaler,Lasso,All_data,28,,,,,,,0.6573268991951915,0.5546479441426747,0.08736452260473436
HuberRegressor,DERSclrmA,StandardScaler,PCA,CV,38,0.7554099625979057,-inf,-4.639953833341563,1.7748348699229317,0.07566221341248762,0.3420896694247167,,,
HuberRegressor,DERSclrmA,StandardScaler,PCA,All_data,38,,,,,,,0.23357878877955032,1.5134263172421074,0.16544416323581504
HuberRegressor,DERSclrmA,StandardScaler,FDR,CV,38,0.7554099625979057,-inf,-4.639953833341563,1.7748348699229317,0.07566221341248762,0.3420896694247167,,,
HuberRegressor,DERSclrmA,StandardScaler,FDR,All_data,38,,,,,,,0.23357878877955032,1.5134263172421074,0.16544416323581504
HuberRegressor,DERSclrmA,StandardScaler,Lasso,CV,38,0.7554099625979057,-inf,-4.639953833341563,1.7748348699229317,0.07566221341248762,0.3420896694247167,,,
HuberRegressor,DERSclrmA,StandardScaler,Lasso,All_data,38,,,,,,,0.23357878877955032,1.5134263172421074,0.16544416323581504
HuberRegressor,DERSclrmA,RobustScaler,PCA,CV,36,0.6595159073444788,-inf,-12.214089394724844,-inf,0.09656429176621008,0.4518107147349323,,,
HuberRegressor,DERSclrmA,RobustScaler,PCA,All_data,36,,,,,,,0.23357878877955032,1.5134263172421074,0.16544416323581504
HuberRegressor,DERSclrmA,RobustScaler,FDR,CV,36,0.6595159073444788,-inf,-12.214089394724844,-inf,0.09656429176621008,0.4518107147349323,,,
HuberRegressor,DERSclrmA,RobustScaler,FDR,All_data,36,,,,,,,0.23357878877955032,1.5134263172421074,0.16544416323581504
HuberRegressor,DERSclrmA,RobustScaler,Lasso,CV,36,0.6595159073444788,-inf,-12.214089394724844,-inf,0.09656429176621008,0.4518107147349323,,,
HuberRegressor,DERSclrmA,RobustScaler,Lasso,All_data,36,,,,,,,0.23357878877955032,1.5134263172421074,0.16544416323581504
HuberRegressor,DERSnamA,StandardScaler,PCA,CV,58,0.7882874829824508,0.6916088292480864,-1.16212802985482,1.3549423785900143,0.06582933257650513,0.23603255515616622,,,
HuberRegressor,DERSnamA,StandardScaler,PCA,All_data,58,,,,,,,0.17405297796835872,1.0441808578354532,0.17941746640971387
HuberRegressor,DERSnamA,StandardScaler,FDR,CV,58,0.7882874829824508,0.6916088292480864,-1.16212802985482,1.3549423785900143,0.06582933257650513,0.23603255515616622,,,
HuberRegressor,DERSnamA,StandardScaler,FDR,All_data,58,,,,,,,0.17405297796835872,1.0441808578354532,0.17941746640971387
HuberRegressor,DERSnamA,StandardScaler,Lasso,CV,58,0.7882874829824508,0.6916088292480864,-1.16212802985482,1.3549423785900143,0.06582933257650513,0.23603255515616622,,,
HuberRegressor,DERSnamA,StandardScaler,Lasso,All_data,58,,,,,,,0.17405297796835872,1.0441808578354532,0.17941746640971387
HuberRegressor,DERSnamA,RobustScaler,PCA,CV,54,0.6622336782381149,0.6464807075180037,-3.5674038309029896,-inf,0.08718398300673215,0.3242824306375832,,,
HuberRegressor,DERSnamA,RobustScaler,PCA,All_data,54,,,,,,,0.17405297796835872,1.0441808578354532,0.17941746640971387
HuberRegressor,DERSnamA,RobustScaler,FDR,CV,54,0.6622336782381149,0.6464807075180037,-3.5674038309029896,-inf,0.08718398300673215,0.3242824306375832,,,
HuberRegressor,DERSnamA,RobustScaler,FDR,All_data,54,,,,,,,0.17405297796835872,1.0441808578354532,0.17941746640971387
HuberRegressor,DERSnamA,RobustScaler,Lasso,CV,54,0.6622336782381149,0.6464807075180037,-3.5674038309029896,-inf,0.08718398300673215,0.3242824306375832,,,
HuberRegressor,DERSnamA,RobustScaler,Lasso,All_data,54,,,,,,,0.17405297796835872,1.0441808578354532,0.17941746640971387
HuberRegressor,DERSgmA,StandardScaler,PCA,CV,60,0.7957888501284685,0.7068055130437897,-1.9612284219498377,1.3560849884734076,0.06337619459169617,0.2549585227354065,,,
HuberRegressor,DERSgmA,StandardScaler,PCA,All_data,60,,,,,,,-1.0956143177999527,-0.3527385908820033,0.26838133294603056
HuberRegressor,DERSgmA,StandardScaler,FDR,CV,60,0.7957888501284685,0.7068055130437897,-1.9612284219498377,1.3560849884734076,0.06337619459169617,0.2549585227354065,,,
HuberRegressor,DERSgmA,StandardScaler,FDR,All_data,60,,,,,,,-1.0956143177999527,-0.3527385908820033,0.26838133294603056
HuberRegressor,DERSgmA,StandardScaler,Lasso,CV,60,0.7957888501284685,0.7068055130437897,-1.9612284219498377,1.3560849884734076,0.06337619459169617,0.2549585227354065,,,
HuberRegressor,DERSgmA,StandardScaler,Lasso,All_data,60,,,,,,,-1.0956143177999527,-0.3527385908820033,0.26838133294603056
HuberRegressor,DERSgmA,RobustScaler,PCA,CV,57,0.6832044514280262,0.717887872584668,-3.559931016885261,-inf,0.08224109440732842,0.32327052543740087,,,
HuberRegressor,DERSgmA,RobustScaler,PCA,All_data,57,,,,,,,-1.0956143177999527,-0.3527385908820033,0.26838133294603056
HuberRegressor,DERSgmA,RobustScaler,FDR,CV,57,0.6832044514280262,0.717887872584668,-3.559931016885261,-inf,0.08224109440732842,0.32327052543740087,,,
HuberRegressor,DERSgmA,RobustScaler,FDR,All_data,57,,,,,,,-1.0956143177999527,-0.3527385908820033,0.26838133294603056
HuberRegressor,DERSgmA,RobustScaler,Lasso,CV,57,0.6832044514280262,0.717887872584668,-3.559931016885261,-inf,0.08224109440732842,0.32327052543740087,,,
HuberRegressor,DERSgmA,RobustScaler,Lasso,All_data,57,,,,,,,-1.0956143177999527,-0.3527385908820033,0.26838133294603056
HuberRegressor,DERSstgmA,StandardScaler,PCA,CV,50,0.8259956966674654,0.7674193836384261,-1.1622606228202035,1.3175109080932232,0.06684947311352515,0.2649341381540173,,,
HuberRegressor,DERSstgmA,StandardScaler,PCA,All_data,50,,,,,,,0.3308952306864717,0.9261847340823524,0.17287345955719513
HuberRegressor,DERSstgmA,StandardScaler,FDR,CV,50,0.8259956966674654,0.7674193836384261,-1.1622606228202035,1.3175109080932232,0.06684947311352515,0.2649341381540173,,,
HuberRegressor,DERSstgmA,StandardScaler,FDR,All_data,50,,,,,,,0.3308952306864717,0.9261847340823524,0.17287345955719513
HuberRegressor,DERSstgmA,StandardScaler,Lasso,CV,50,0.8259956966674654,0.7674193836384261,-1.1622606228202035,1.3175109080932232,0.06684947311352515,0.2649341381540173,,,
HuberRegressor,DERSstgmA,StandardScaler,Lasso,All_data,50,,,,,,,0.3308952306864717,0.9261847340823524,0.17287345955719513
HuberRegressor,DERSstgmA,RobustScaler,PCA,CV,47,0.656222708758582,0.7050028095539786,-2.484862746546921,-inf,0.09737077951535232,0.3107380253602917,,,
HuberRegressor,DERSstgmA,RobustScaler,PCA,All_data,47,,,,,,,0.3308952306864717,0.9261847340823524,0.17287345955719513
HuberRegressor,DERSstgmA,RobustScaler,FDR,CV,47,0.656222708758582,0.7050028095539786,-2.484862746546921,-inf,0.09737077951535232,0.3107380253602917,,,
HuberRegressor,DERSstgmA,RobustScaler,FDR,All_data,47,,,,,,,0.3308952306864717,0.9261847340823524,0.17287345955719513
HuberRegressor,DERSstgmA,RobustScaler,Lasso,CV,47,0.656222708758582,0.7050028095539786,-2.484862746546921,-inf,0.09737077951535232,0.3107380253602917,,,
HuberRegressor,DERSstgmA,RobustScaler,Lasso,All_data,47,,,,,,,0.3308952306864717,0.9261847340823524,0.17287345955719513
HuberRegressor,DERSimpmA,StandardScaler,PCA,CV,44,0.7104969472162189,0.8397744801481763,-12.796911779884896,2.1246083006841077,0.09434405751137272,0.42649548677256893,,,
HuberRegressor,DERSimpmA,StandardScaler,PCA,All_data,44,,,,,,,0.2794465663942612,2.438051593501882,0.17891706449910427
HuberRegressor,DERSimpmA,StandardScaler,FDR,CV,44,0.7104969472162189,0.8397744801481763,-12.796911779884896,2.1246083006841077,0.09434405751137272,0.42649548677256893,,,
HuberRegressor,DERSimpmA,StandardScaler,FDR,All_data,44,,,,,,,0.2794465663942612,2.438051593501882,0.17891706449910427
HuberRegressor,DERSimpmA,StandardScaler,Lasso,CV,44,0.7104969472162189,0.8397744801481763,-12.796911779884896,2.1246083006841077,0.09434405751137272,0.42649548677256893,,,
HuberRegressor,DERSimpmA,StandardScaler,Lasso,All_data,44,,,,,,,0.2794465663942612,2.438051593501882,0.17891706449910427
HuberRegressor,DERSimpmA,RobustScaler,PCA,CV,39,0.6560883236674369,0.9615041968895512,-15.36791141643457,-inf,0.10660869879399638,0.5078344361323618,,,
HuberRegressor,DERSimpmA,RobustScaler,PCA,All_data,39,,,,,,,0.2794465663942612,2.438051593501882,0.17891706449910427
HuberRegressor,DERSimpmA,RobustScaler,FDR,CV,39,0.6560883236674369,0.9615041968895512,-15.36791141643457,-inf,0.10660869879399638,0.5078344361323618,,,
HuberRegressor,DERSimpmA,RobustScaler,FDR,All_data,39,,,,,,,0.2794465663942612,2.438051593501882,0.17891706449910427
HuberRegressor,DERSimpmA,RobustScaler,Lasso,CV,39,0.6560883236674369,0.9615041968895512,-15.36791141643457,-inf,0.10660869879399638,0.5078344361323618,,,
HuberRegressor,DERSimpmA,RobustScaler,Lasso,All_data,39,,,,,,,0.2794465663942612,2.438051593501882,0.17891706449910427
HuberRegressor,DERSawmA,StandardScaler,PCA,CV,34,0.6948261323060613,0.37017920097443124,-2.3871962745259427,1.705007917101894,0.08977748269006056,0.2573206428413706,,,
HuberRegressor,DERSawmA,StandardScaler,PCA,All_data,34,,,,,,,0.2660233632563949,-1.633870871455577,0.14914947344729254
HuberRegressor,DERSawmA,StandardScaler,FDR,CV,34,0.6948261323060613,0.37017920097443124,-2.3871962745259427,1.705007917101894,0.08977748269006056,0.2573206428413706,,,
HuberRegressor,DERSawmA,StandardScaler,FDR,All_data,34,,,,,,,0.2660233632563949,-1.633870871455577,0.14914947344729254
HuberRegressor,DERSawmA,StandardScaler,Lasso,CV,34,0.6948261323060613,0.37017920097443124,-2.3871962745259427,1.705007917101894,0.08977748269006056,0.2573206428413706,,,
HuberRegressor,DERSawmA,StandardScaler,Lasso,All_data,34,,,,,,,0.2660233632563949,-1.633870871455577,0.14914947344729254
HuberRegressor,DERSawmA,RobustScaler,PCA,CV,28,0.6235239552812081,0.3927843862747417,-6.203520776970237,-inf,0.10855443810165967,0.32888022181653437,,,
HuberRegressor,DERSawmA,RobustScaler,PCA,All_data,28,,,,,,,0.2660233632563949,-1.633870871455577,0.14914947344729254
HuberRegressor,DERSawmA,RobustScaler,FDR,CV,28,0.6235239552812081,0.3927843862747417,-6.203520776970237,-inf,0.10855443810165967,0.32888022181653437,,,
HuberRegressor,DERSawmA,RobustScaler,FDR,All_data,28,,,,,,,0.2660233632563949,-1.633870871455577,0.14914947344729254
HuberRegressor,DERSawmA,RobustScaler,Lasso,CV,28,0.6235239552812081,0.3927843862747417,-6.203520776970237,-inf,0.10855443810165967,0.32888022181653437,,,
HuberRegressor,DERSawmA,RobustScaler,Lasso,All_data,28,,,,,,,0.2660233632563949,-1.633870871455577,0.14914947344729254
RandomForestRegressor,DERSclrmA,StandardScaler,PCA,CV,38,0.7973012611574113,-inf,-0.24939328478467762,1.256236067460537,0.10397416925021755,0.2114294077839176,,,
RandomForestRegressor,DERSclrmA,StandardScaler,PCA,All_data,38,,,,,,,0.6907065153204911,1.0143046930130444,0.12432595498326493
RandomForestRegressor,DERSclrmA,StandardScaler,FDR,CV,38,0.7973012611574113,-inf,-0.24939328478467762,1.256236067460537,0.10397416925021755,0.2114294077839176,,,
RandomForestRegressor,DERSclrmA,StandardScaler,FDR,All_data,38,,,,,,,0.6907065153204911,1.0143046930130444,0.12432595498326493
RandomForestRegressor,DERSclrmA,StandardScaler,Lasso,CV,38,0.7973012611574113,-inf,-0.24939328478467762,1.256236067460537,0.10397416925021755,0.2114294077839176,,,
RandomForestRegressor,DERSclrmA,StandardScaler,Lasso,All_data,38,,,,,,,0.6907065153204911,1.0143046930130444,0.12432595498326493
RandomForestRegressor,DERSclrmA,RobustScaler,PCA,CV,36,0.7536771375780248,-inf,-0.31191863301882244,-inf,0.11316673675444672,0.21367421081949287,,,
RandomForestRegressor,DERSclrmA,RobustScaler,PCA,All_data,36,,,,,,,0.6907065153204911,1.0143046930130444,0.12432595498326493
RandomForestRegressor,DERSclrmA,RobustScaler,FDR,CV,36,0.7536771375780248,-inf,-0.31191863301882244,-inf,0.11316673675444672,0.21367421081949287,,,
RandomForestRegressor,DERSclrmA,RobustScaler,FDR,All_data,36,,,,,,,0.6907065153204911,1.0143046930130444,0.12432595498326493
RandomForestRegressor,DERSclrmA,RobustScaler,Lasso,CV,36,0.7536771375780248,-inf,-0.31191863301882244,-inf,0.11316673675444672,0.21367421081949287,,,
RandomForestRegressor,DERSclrmA,RobustScaler,Lasso,All_data,36,,,,,,,0.6907065153204911,1.0143046930130444,0.12432595498326493
RandomForestRegressor,DERSnamA,StandardScaler,PCA,CV,58,0.8205293881275503,1.1057046576699185,-0.6384318582207957,1.2706474842674778,0.1027185167166096,0.22538131494330155,,,
RandomForestRegressor,DERSnamA,StandardScaler,PCA,All_data,58,,,,,,,0.7051955391076005,0.9545631706693207,0.12793761264013911
RandomForestRegressor,DERSnamA,StandardScaler,FDR,CV,58,0.8205293881275503,1.1057046576699185,-0.6384318582207957,1.2706474842674778,0.1027185167166096,0.22538131494330155,,,
RandomForestRegressor,DERSnamA,StandardScaler,FDR,All_data,58,,,,,,,0.7051955391076005,0.9545631706693207,0.12793761264013911
RandomForestRegressor,DERSnamA,StandardScaler,Lasso,CV,58,0.8205293881275503,1.1057046576699185,-0.6384318582207957,1.2706474842674778,0.1027185167166096,0.22538131494330155,,,
RandomForestRegressor,DERSnamA,StandardScaler,Lasso,All_data,58,,,,,,,0.7051955391076005,0.9545631706693207,0.12793761264013911
RandomForestRegressor,DERSnamA,RobustScaler,PCA,CV,54,0.7482713373306952,1.08863364773966,-0.9153592498644462,-inf,0.11843204646122224,0.23271265809489944,,,
RandomForestRegressor,DERSnamA,RobustScaler,PCA,All_data,54,,,,,,,0.7051955391076005,0.9545631706693207,0.12793761264013911
RandomForestRegressor,DERSnamA,RobustScaler,FDR,CV,54,0.7482713373306952,1.08863364773966,-0.9153592498644462,-inf,0.11843204646122224,0.23271265809489944,,,
RandomForestRegressor,DERSnamA,RobustScaler,FDR,All_data,54,,,,,,,0.7051955391076005,0.9545631706693207,0.12793761264013911
RandomForestRegressor,DERSnamA,RobustScaler,Lasso,CV,54,0.7482713373306952,1.08863364773966,-0.9153592498644462,-inf,0.11843204646122224,0.23271265809489944,,,
RandomForestRegressor,DERSnamA,RobustScaler,Lasso,All_data,54,,,,,,,0.7051955391076005,0.9545631706693207,0.12793761264013911
RandomForestRegressor,DERSgmA,StandardScaler,PCA,CV,60,0.8287370977684438,1.1561899916708498,-0.19793324171353657,1.2139326543275104,0.0946622987015944,0.20481732874492517,,,
RandomForestRegressor,DERSgmA,StandardScaler,PCA,All_data,60,,,,,,,0.7153542687396302,0.9250525567395375,0.11779119615846402
RandomForestRegressor,DERSgmA,StandardScaler,FDR,CV,60,0.8287370977684438,1.1561899916708498,-0.19793324171353657,1.2139326543275104,0.0946622987015944,0.20481732874492517,,,
RandomForestRegressor,DERSgmA,StandardScaler,FDR,All_data,60,,,,,,,0.7153542687396302,0.9250525567395375,0.11779119615846402
RandomForestRegressor,DERSgmA,StandardScaler,Lasso,CV,60,0.8287370977684438,1.1561899916708498,-0.19793324171353657,1.2139326543275104,0.0946622987015944,0.20481732874492517,,,
RandomForestRegressor,DERSgmA,StandardScaler,Lasso,All_data,60,,,,,,,0.7153542687396302,0.9250525567395375,0.11779119615846402
RandomForestRegressor,DERSgmA,RobustScaler,PCA,CV,57,0.7725779959507434,1.1544792929753254,-0.2110734597149698,-inf,0.1071673341558676,0.2040993426762623,,,
RandomForestRegressor,DERSgmA,RobustScaler,PCA,All_data,57,,,,,,,0.7153542687396302,0.9250525567395375,0.11779119615846402
RandomForestRegressor,DERSgmA,RobustScaler,FDR,CV,57,0.7725779959507434,1.1544792929753254,-0.2110734597149698,-inf,0.1071673341558676,0.2040993426762623,,,
RandomForestRegressor,DERSgmA,RobustScaler,FDR,All_data,57,,,,,,,0.7153542687396302,0.9250525567395375,0.11779119615846402
RandomForestRegressor,DERSgmA,RobustScaler,Lasso,CV,57,0.7725779959507434,1.1544792929753254,-0.2110734597149698,-inf,0.1071673341558676,0.2040993426762623,,,
RandomForestRegressor,DERSgmA,RobustScaler,Lasso,All_data,57,,,,,,,0.7153542687396302,0.9250525567395375,0.11779119615846402
RandomForestRegressor,DERSstgmA,StandardScaler,PCA,CV,50,0.8495217449581953,1.181598815472996,0.20586099460422053,1.155261804537116,0.09431819072231869,0.1876183239299019,,,
RandomForestRegressor,DERSstgmA,StandardScaler,PCA,All_data,50,,,,,,,0.7700868697877489,0.9397200904537412,0.11206155495404224
