Model,Target,scaler,Feat Selection,Type,Num of Features,Train_R2_CV,Adj_Train_R2_CV,Val_R2_CV,Adj_Val_R2_CV,Train_RMSE_CV,Val_RMSE_CV,R2(All_X),Adj_R2(All_X),rmse(All_X)
HuberRegressor,cesdtotmA,StandardScaler,PCA,CV,59,0.7220640981093006,0.5967072944197097,-2.163348356915584,1.4604935369781495,0.07201739816140898,0.23761714050642785,,,
HuberRegressor,cesdtotmA,StandardScaler,PCA,All_data,59,,,,,,,0.25285709990846966,0.8938286689632277,0.16551779477617387
HuberRegressor,cesdtotmA,StandardScaler,FDR,CV,59,0.7220640981093006,0.5967072944197097,-2.163348356915584,1.4604935369781495,0.07201739816140898,0.23761714050642785,,,
HuberRegressor,cesdtotmA,StandardScaler,FDR,All_data,59,,,,,,,0.25285709990846966,0.8938286689632277,0.16551779477617387
HuberRegressor,cesdtotmA,StandardScaler,Lasso,CV,59,0.7220640981093006,0.5967072944197097,-2.163348356915584,1.4604935369781495,0.07201739816140898,0.23761714050642785,,,
HuberRegressor,cesdtotmA,StandardScaler,Lasso,All_data,59,,,,,,,0.25285709990846966,0.8938286689632277,0.16551779477617387
HuberRegressor,cesdtotmA,RobustScaler,PCA,CV,55,0.6513644731157442,0.6439715454820476,-5.535574772631581,-inf,0.08608267935938857,0.3058154262808768,,,
HuberRegressor,cesdtotmA,RobustScaler,PCA,All_data,55,,,,,,,0.25285709990846966,0.8938286689632277,0.16551779477617387
HuberRegressor,cesdtotmA,RobustScaler,FDR,CV,55,0.6513644731157442,0.6439715454820476,-5.535574772631581,-inf,0.08608267935938857,0.3058154262808768,,,
HuberRegressor,cesdtotmA,RobustScaler,FDR,All_data,55,,,,,,,0.25285709990846966,0.8938286689632277,0.16551779477617387
HuberRegressor,cesdtotmA,RobustScaler,Lasso,CV,55,0.6513644731157442,0.6439715454820476,-5.535574772631581,-inf,0.08608267935938857,0.3058154262808768,,,
HuberRegressor,cesdtotmA,RobustScaler,Lasso,All_data,55,,,,,,,0.25285709990846966,0.8938286689632277,0.16551779477617387
HuberRegressor,psatotmA,StandardScaler,PCA,CV,40,0.6910738738712675,-inf,-9.072719114972715,2.0930541325471235,0.07228835403344219,0.2698575198773241,,,
HuberRegressor,psatotmA,StandardScaler,PCA,All_data,40,,,,,,,-0.32830137469669696,0.8093394592065123,0.1710871419381803
HuberRegressor,psatotmA,StandardScaler,FDR,CV,40,0.6910738738712675,-inf,-9.072719114972715,2.0930541325471235,0.07228835403344219,0.2698575198773241,,,
HuberRegressor,psatotmA,StandardScaler,FDR,All_data,40,,,,,,,-0.32830137469669696,0.8093394592065123,0.1710871419381803
HuberRegressor,psatotmA,StandardScaler,Lasso,CV,40,0.6910738738712675,-inf,-9.072719114972715,2.0930541325471235,0.07228835403344219,0.2698575198773241,,,
HuberRegressor,psatotmA,StandardScaler,Lasso,All_data,40,,,,,,,-0.32830137469669696,0.8093394592065123,0.1710871419381803
HuberRegressor,psatotmA,RobustScaler,PCA,CV,34,0.6253423382361455,0.3352375682301359,-14.684166776281925,-inf,0.0875872804768843,0.29828958702114244,,,
HuberRegressor,psatotmA,RobustScaler,PCA,All_data,34,,,,,,,-0.32830137469669696,0.8093394592065123,0.1710871419381803
HuberRegressor,psatotmA,RobustScaler,FDR,CV,34,0.6253423382361455,0.3352375682301359,-14.684166776281925,-inf,0.0875872804768843,0.29828958702114244,,,
HuberRegressor,psatotmA,RobustScaler,FDR,All_data,34,,,,,,,-0.32830137469669696,0.8093394592065123,0.1710871419381803
HuberRegressor,psatotmA,RobustScaler,Lasso,CV,34,0.6253423382361455,0.3352375682301359,-14.684166776281925,-inf,0.0875872804768843,0.29828958702114244,,,
HuberRegressor,psatotmA,RobustScaler,Lasso,All_data,34,,,,,,,-0.32830137469669696,0.8093394592065123,0.1710871419381803
HuberRegressor,DERStotmA,StandardScaler,PCA,CV,66,0.7824807677260687,0.6861290438795613,-3.0825822456324428,1.3577580955664068,0.08323978248014842,0.2993009749324572,,,
HuberRegressor,DERStotmA,StandardScaler,PCA,All_data,66,,,,,,,0.29775208709548306,0.889284184549126,0.19955711881474159
HuberRegressor,DERStotmA,StandardScaler,FDR,CV,66,0.7824807677260687,0.6861290438795613,-3.0825822456324428,1.3577580955664068,0.08323978248014842,0.2993009749324572,,,
HuberRegressor,DERStotmA,StandardScaler,FDR,All_data,66,,,,,,,0.29775208709548306,0.889284184549126,0.19955711881474159
HuberRegressor,DERStotmA,StandardScaler,Lasso,CV,66,0.7824807677260687,0.6861290438795613,-3.0825822456324428,1.3577580955664068,0.08323978248014842,0.2993009749324572,,,
HuberRegressor,DERStotmA,StandardScaler,Lasso,All_data,66,,,,,,,0.29775208709548306,0.889284184549126,0.19955711881474159
HuberRegressor,DERStotmA,RobustScaler,PCA,CV,63,0.6677931019037437,0.6454899394601753,-4.579868028442729,-inf,0.10125899287399988,0.4363365403489649,,,
HuberRegressor,DERStotmA,RobustScaler,PCA,All_data,63,,,,,,,0.29775208709548306,0.889284184549126,0.19955711881474159
HuberRegressor,DERStotmA,RobustScaler,FDR,CV,63,0.6677931019037437,0.6454899394601753,-4.579868028442729,-inf,0.10125899287399988,0.4363365403489649,,,
HuberRegressor,DERStotmA,RobustScaler,FDR,All_data,63,,,,,,,0.29775208709548306,0.889284184549126,0.19955711881474159
HuberRegressor,DERStotmA,RobustScaler,Lasso,CV,63,0.6677931019037437,0.6454899394601753,-4.579868028442729,-inf,0.10125899287399988,0.4363365403489649,,,
HuberRegressor,DERStotmA,RobustScaler,Lasso,All_data,63,,,,,,,0.29775208709548306,0.889284184549126,0.19955711881474159
RandomForestRegressor,cesdtotmA,StandardScaler,PCA,CV,59,0.809462482868255,1.0982247584133313,-0.6307364652480576,1.2768582436947358,0.10006531630706252,0.20735997308755175,,,
RandomForestRegressor,cesdtotmA,StandardScaler,PCA,All_data,59,,,,,,,0.7264369772274767,0.9660495922829537,0.11730374710869061
RandomForestRegressor,cesdtotmA,StandardScaler,FDR,CV,59,0.809462482868255,1.0982247584133313,-0.6307364652480576,1.2768582436947358,0.10006531630706252,0.20735997308755175,,,
RandomForestRegressor,cesdtotmA,StandardScaler,FDR,All_data,59,,,,,,,0.7264369772274767,0.9660495922829537,0.11730374710869061
RandomForestRegressor,cesdtotmA,StandardScaler,Lasso,CV,59,0.809462482868255,1.0982247584133313,-0.6307364652480576,1.2768582436947358,0.10006531630706252,0.20735997308755175,,,
RandomForestRegressor,cesdtotmA,StandardScaler,Lasso,All_data,59,,,,,,,0.7264369772274767,0.9660495922829537,0.11730374710869061
RandomForestRegressor,cesdtotmA,RobustScaler,PCA,CV,55,0.7331431358687781,1.0621161757467261,-1.1195274111810223,-inf,0.11543155779966299,0.2262700215089276,,,
RandomForestRegressor,cesdtotmA,RobustScaler,PCA,All_data,55,,,,,,,0.7264369772274767,0.9660495922829537,0.11730374710869061
RandomForestRegressor,cesdtotmA,RobustScaler,FDR,CV,55,0.7331431358687781,1.0621161757467261,-1.1195274111810223,-inf,0.11543155779966299,0.2262700215089276,,,
RandomForestRegressor,cesdtotmA,RobustScaler,FDR,All_data,55,,,,,,,0.7264369772274767,0.9660495922829537,0.11730374710869061
RandomForestRegressor,cesdtotmA,RobustScaler,Lasso,CV,55,0.7331431358687781,1.0621161757467261,-1.1195274111810223,-inf,0.11543155779966299,0.2262700215089276,,,
RandomForestRegressor,cesdtotmA,RobustScaler,Lasso,All_data,55,,,,,,,0.7264369772274767,0.9660495922829537,0.11730374710869061
RandomForestRegressor,psatotmA,StandardScaler,PCA,CV,40,0.6962862266898495,-inf,-0.9147163732873534,1.420762649522135,0.10266872418791183,0.18188495781769068,,,
RandomForestRegressor,psatotmA,StandardScaler,PCA,All_data,40,,,,,,,0.6562135220765426,1.222165264449018,0.10918014430389822
RandomForestRegressor,psatotmA,StandardScaler,FDR,CV,40,0.6962862266898495,-inf,-0.9147163732873534,1.420762649522135,0.10266872418791183,0.18188495781769068,,,
RandomForestRegressor,psatotmA,StandardScaler,FDR,All_data,40,,,,,,,0.6562135220765426,1.222165264449018,0.10918014430389822
RandomForestRegressor,psatotmA,StandardScaler,Lasso,CV,40,0.6962862266898495,-inf,-0.9147163732873534,1.420762649522135,0.10266872418791183,0.18188495781769068,,,
RandomForestRegressor,psatotmA,StandardScaler,Lasso,All_data,40,,,,,,,0.6562135220765426,1.222165264449018,0.10918014430389822
RandomForestRegressor,psatotmA,RobustScaler,PCA,CV,34,0.6700792660682907,0.2997139754071265,-0.9901859963647358,-inf,0.10637709477388765,0.18582838604545104,,,
RandomForestRegressor,psatotmA,RobustScaler,PCA,All_data,34,,,,,,,0.6562135220765426,1.222165264449018,0.10918014430389822
RandomForestRegressor,psatotmA,RobustScaler,FDR,CV,34,0.6700792660682907,0.2997139754071265,-0.9901859963647358,-inf,0.10637709477388765,0.18582838604545104,,,
RandomForestRegressor,psatotmA,RobustScaler,FDR,All_data,34,,,,,,,0.6562135220765426,1.222165264449018,0.10918014430389822
RandomForestRegressor,psatotmA,RobustScaler,Lasso,CV,34,0.6700792660682907,0.2997139754071265,-0.9901859963647358,-inf,0.10637709477388765,0.18582838604545104,,,
RandomForestRegressor,psatotmA,RobustScaler,Lasso,All_data,34,,,,,,,0.6562135220765426,1.222165264449018,0.10918014430389822
RandomForestRegressor,DERStotmA,StandardScaler,PCA,CV,66,0.8375353062840545,1.0240710421757164,-0.2520558076140163,1.2417333612466483,0.11623036947418323,0.2718780662415313,,,
RandomForestRegressor,DERStotmA,StandardScaler,PCA,All_data,66,,,,,,,0.7418033046739841,0.9386592861051529,0.14214343474504545
RandomForestRegressor,DERStotmA,StandardScaler,FDR,CV,66,0.8375353062840545,1.0240710421757164,-0.2520558076140163,1.2417333612466483,0.11623036947418323,0.2718780662415313,,,
RandomForestRegressor,DERStotmA,StandardScaler,FDR,All_data,66,,,,,,,0.7418033046739841,0.9386592861051529,0.14214343474504545
RandomForestRegressor,DERStotmA,StandardScaler,Lasso,CV,66,0.8375353062840545,1.0240710421757164,-0.2520558076140163,1.2417333612466483,0.11623036947418323,0.2718780662415313,,,
RandomForestRegressor,DERStotmA,StandardScaler,Lasso,All_data,66,,,,,,,0.7418033046739841,0.9386592861051529,0.14214343474504545
RandomForestRegressor,DERStotmA,RobustScaler,PCA,CV,63,0.768302961161364,0.9711031967593847,-0.2517794625214537,-inf,0.13513281839024358,0.27651609967150187,,,
RandomForestRegressor,DERStotmA,RobustScaler,PCA,All_data,63,,,,,,,0.7418033046739841,0.9386592861051529,0.14214343474504545
RandomForestRegressor,DERStotmA,RobustScaler,FDR,CV,63,0.768302961161364,0.9711031967593847,-0.2517794625214537,-inf,0.13513281839024358,0.27651609967150187,,,
RandomForestRegressor,DERStotmA,RobustScaler,FDR,All_data,63,,,,,,,0.7418033046739841,0.9386592861051529,0.14214343474504545
RandomForestRegressor,DERStotmA,RobustScaler,Lasso,CV,63,0.768302961161364,0.9711031967593847,-0.2517794625214537,-inf,0.13513281839024358,0.27651609967150187,,,
RandomForestRegressor,DERStotmA,RobustScaler,Lasso,All_data,63,,,,,,,0.7418033046739841,0.9386592861051529,0.14214343474504545
