Model,Target,scaler,Feat Selection,Type,Num of Features,Train_R2_CV,Adj_Train_R2_CV,Val_R2_CV,Adj_Val_R2_CV,Train_RMSE_CV,Val_RMSE_CV,R2(All_X),Adj_R2(All_X),rmse(All_X)
LinearRegression,DERSnamA,StandardScaler,PCA,CV,31,0.6624902147117564,0.3879794755348103,-7737.524050468858,582.0090163215863,0.1086883977423359,1.4275152565489835,,,
LinearRegression,DERSnamA,StandardScaler,PCA,All_data,31,,,,,,,0.5509365925472213,0.376554634270049,0.1277944515020278
LinearRegression,DERSnamA,StandardScaler,FDR,CV,31,0.6624902147117564,0.3879794755348103,-7737.524050468858,582.0090163215863,0.1086883977423359,1.4275152565489835,,,
LinearRegression,DERSnamA,StandardScaler,FDR,All_data,31,,,,,,,0.5509365925472213,0.376554634270049,0.1277944515020278
LinearRegression,DERSnamA,StandardScaler,Lasso,CV,31,0.6624902147117564,0.3879794755348103,-7737.524050468858,582.0090163215863,0.1086883977423359,1.4275152565489835,,,
LinearRegression,DERSnamA,StandardScaler,Lasso,All_data,31,,,,,,,0.5509365925472213,0.376554634270049,0.1277944515020278
LinearRegression,DERSnamA,RobustScaler,PCA,CV,29,0.6473930172770197,0.38271265751496786,-7859.296225426122,592.1096803269622,0.11091523920865501,1.5401737342316342,,,
LinearRegression,DERSnamA,RobustScaler,PCA,All_data,29,,,,,,,0.5509365925472213,0.376554634270049,0.1277944515020278
LinearRegression,DERSnamA,RobustScaler,FDR,CV,29,0.6473930172770197,0.38271265751496786,-7859.296225426122,592.1096803269622,0.11091523920865501,1.5401737342316342,,,
LinearRegression,DERSnamA,RobustScaler,FDR,All_data,29,,,,,,,0.5509365925472213,0.376554634270049,0.1277944515020278
LinearRegression,DERSnamA,RobustScaler,Lasso,CV,29,0.6473930172770197,0.38271265751496786,-7859.296225426122,592.1096803269622,0.11091523920865501,1.5401737342316342,,,
LinearRegression,DERSnamA,RobustScaler,Lasso,All_data,29,,,,,,,0.5509365925472213,0.376554634270049,0.1277944515020278
LinearRegression,DERSclrmA,StandardScaler,PCA,CV,25,0.5143908890823705,,-134.16815680826912,-inf,0.12986417669268352,1.2407183499697747,,,
LinearRegression,DERSclrmA,StandardScaler,PCA,All_data,25,,,,,,,0.4215281925839627,0.38339030338386254,0.14294235258963425
LinearRegression,DERSclrmA,StandardScaler,FDR,CV,25,0.5143908890823705,,-134.16815680826912,-inf,0.12986417669268352,1.2407183499697747,,,
LinearRegression,DERSclrmA,StandardScaler,FDR,All_data,25,,,,,,,0.4215281925839627,0.38339030338386254,0.14294235258963425
LinearRegression,DERSclrmA,StandardScaler,Lasso,CV,25,0.5143908890823705,,-134.16815680826912,-inf,0.12986417669268352,1.2407183499697747,,,
LinearRegression,DERSclrmA,StandardScaler,Lasso,All_data,25,,,,,,,0.4215281925839627,0.38339030338386254,0.14294235258963425
LinearRegression,DERSclrmA,RobustScaler,PCA,CV,23,0.4850351741803903,,-29.50451425210055,-inf,0.13829309409687246,0.5888441873327942,,,
LinearRegression,DERSclrmA,RobustScaler,PCA,All_data,23,,,,,,,0.4215281925839627,0.38339030338386254,0.14294235258963425
LinearRegression,DERSclrmA,RobustScaler,FDR,CV,23,0.4850351741803903,,-29.50451425210055,-inf,0.13829309409687246,0.5888441873327942,,,
LinearRegression,DERSclrmA,RobustScaler,FDR,All_data,23,,,,,,,0.4215281925839627,0.38339030338386254,0.14294235258963425
LinearRegression,DERSclrmA,RobustScaler,Lasso,CV,23,0.4850351741803903,,-29.50451425210055,-inf,0.13829309409687246,0.5888441873327942,,,
LinearRegression,DERSclrmA,RobustScaler,Lasso,All_data,23,,,,,,,0.4215281925839627,0.38339030338386254,0.14294235258963425
HuberRegressor,DERSgmA,StandardScaler,PCA,CV,24,0.44948708362033457,0.4061119526505941,-2.518421387111222,-inf,0.1549701993711021,0.2900565493389627,,,
HuberRegressor,DERSgmA,StandardScaler,PCA,All_data,24,,,,,,,0.3719928737222751,0.3124240813226136,0.1528632776031451
HuberRegressor,DERSgmA,StandardScaler,FDR,CV,24,0.44948708362033457,0.4061119526505941,-2.518421387111222,-inf,0.1549701993711021,0.2900565493389627,,,
HuberRegressor,DERSgmA,StandardScaler,FDR,All_data,24,,,,,,,0.3719928737222751,0.3124240813226136,0.1528632776031451
HuberRegressor,DERSgmA,StandardScaler,Lasso,CV,24,0.44948708362033457,0.4061119526505941,-2.518421387111222,-inf,0.1549701993711021,0.2900565493389627,,,
HuberRegressor,DERSgmA,StandardScaler,Lasso,All_data,24,,,,,,,0.3719928737222751,0.3124240813226136,0.1528632776031451
HuberRegressor,DERSgmA,RobustScaler,PCA,CV,24,0.4327914757957432,0.44466398556645637,-3.752709547491095,-inf,0.15920953061331133,0.3022318781249507,,,
HuberRegressor,DERSgmA,RobustScaler,PCA,All_data,24,,,,,,,0.3719928737222751,0.3124240813226136,0.1528632776031451
HuberRegressor,DERSgmA,RobustScaler,FDR,CV,24,0.4327914757957432,0.44466398556645637,-3.752709547491095,-inf,0.15920953061331133,0.3022318781249507,,,
HuberRegressor,DERSgmA,RobustScaler,FDR,All_data,24,,,,,,,0.3719928737222751,0.3124240813226136,0.1528632776031451
HuberRegressor,DERSgmA,RobustScaler,Lasso,CV,24,0.4327914757957432,0.44466398556645637,-3.752709547491095,-inf,0.15920953061331133,0.3022318781249507,,,
HuberRegressor,DERSgmA,RobustScaler,Lasso,All_data,24,,,,,,,0.3719928737222751,0.3124240813226136,0.1528632776031451
HuberRegressor,DERSstgmA,StandardScaler,PCA,CV,24,0.5462304839724169,0.4740020109858663,-0.8378760680168144,1.0309056655235975,0.14226706542036785,0.2808866714301011,,,
HuberRegressor,DERSstgmA,StandardScaler,PCA,All_data,24,,,,,,,0.41316547706435797,0.3956432184359821,0.16078600413980676
HuberRegressor,DERSstgmA,StandardScaler,FDR,CV,24,0.5462304839724169,0.4740020109858663,-0.8378760680168144,1.0309056655235975,0.14226706542036785,0.2808866714301011,,,
HuberRegressor,DERSstgmA,StandardScaler,FDR,All_data,24,,,,,,,0.41316547706435797,0.3956432184359821,0.16078600413980676
HuberRegressor,DERSstgmA,StandardScaler,Lasso,CV,24,0.5462304839724169,0.4740020109858663,-0.8378760680168144,1.0309056655235975,0.14226706542036785,0.2808866714301011,,,
HuberRegressor,DERSstgmA,StandardScaler,Lasso,All_data,24,,,,,,,0.41316547706435797,0.3956432184359821,0.16078600413980676
HuberRegressor,DERSstgmA,RobustScaler,PCA,CV,22,0.5135490542498725,0.3714299888692716,-1.3647719233366655,1.1747526702096387,0.15412372396484128,0.3148217239612686,,,
HuberRegressor,DERSstgmA,RobustScaler,PCA,All_data,22,,,,,,,0.41316547706435797,0.3956432184359821,0.16078600413980676
HuberRegressor,DERSstgmA,RobustScaler,FDR,CV,22,0.5135490542498725,0.3714299888692716,-1.3647719233366655,1.1747526702096387,0.15412372396484128,0.3148217239612686,,,
HuberRegressor,DERSstgmA,RobustScaler,FDR,All_data,22,,,,,,,0.41316547706435797,0.3956432184359821,0.16078600413980676
HuberRegressor,DERSstgmA,RobustScaler,Lasso,CV,22,0.5135490542498725,0.3714299888692716,-1.3647719233366655,1.1747526702096387,0.15412372396484128,0.3148217239612686,,,
HuberRegressor,DERSstgmA,RobustScaler,Lasso,All_data,22,,,,,,,0.41316547706435797,0.3956432184359821,0.16078600413980676
HuberRegressor,DERSimpmA,StandardScaler,PCA,CV,48,0.684514623988536,1.0644787743215656,-3.71366529087883,1.55465562580788,0.13321569723006696,0.3174984172254446,,,
HuberRegressor,DERSimpmA,StandardScaler,PCA,All_data,48,,,,,,,0.3732902425174978,1.0897876572059007,0.1687865492739439
HuberRegressor,DERSimpmA,StandardScaler,FDR,CV,48,0.684514623988536,1.0644787743215656,-3.71366529087883,1.55465562580788,0.13321569723006696,0.3174984172254446,,,
HuberRegressor,DERSimpmA,StandardScaler,FDR,All_data,48,,,,,,,0.3732902425174978,1.0897876572059007,0.1687865492739439
HuberRegressor,DERSimpmA,StandardScaler,Lasso,CV,48,0.684514623988536,1.0644787743215656,-3.71366529087883,1.55465562580788,0.13321569723006696,0.3174984172254446,,,
HuberRegressor,DERSimpmA,StandardScaler,Lasso,All_data,48,,,,,,,0.3732902425174978,1.0897876572059007,0.1687865492739439
HuberRegressor,DERSimpmA,RobustScaler,PCA,CV,45,0.6794907776450982,0.9160604565517764,-3.2198919325279225,1.6462596466602024,0.13250861215902549,0.31438431833062824,,,
HuberRegressor,DERSimpmA,RobustScaler,PCA,All_data,45,,,,,,,0.3732902425174978,1.0897876572059007,0.1687865492739439
HuberRegressor,DERSimpmA,RobustScaler,FDR,CV,45,0.6794907776450982,0.9160604565517764,-3.2198919325279225,1.6462596466602024,0.13250861215902549,0.31438431833062824,,,
HuberRegressor,DERSimpmA,RobustScaler,FDR,All_data,45,,,,,,,0.3732902425174978,1.0897876572059007,0.1687865492739439
HuberRegressor,DERSimpmA,RobustScaler,Lasso,CV,45,0.6794907776450982,0.9160604565517764,-3.2198919325279225,1.6462596466602024,0.13250861215902549,0.31438431833062824,,,
HuberRegressor,DERSimpmA,RobustScaler,Lasso,All_data,45,,,,,,,0.3732902425174978,1.0897876572059007,0.1687865492739439
HuberRegressor,DERSawmA,StandardScaler,PCA,CV,21,0.4607909357049981,0.1889104759135159,-2.7777767266911106,-inf,0.13244336592624784,0.28289815303793453,,,
HuberRegressor,DERSawmA,StandardScaler,PCA,All_data,21,,,,,,,0.32672124665343677,0.22899959975280063,0.1359908082480657
HuberRegressor,DERSawmA,StandardScaler,FDR,CV,21,0.4607909357049981,0.1889104759135159,-2.7777767266911106,-inf,0.13244336592624784,0.28289815303793453,,,
HuberRegressor,DERSawmA,StandardScaler,FDR,All_data,21,,,,,,,0.32672124665343677,0.22899959975280063,0.1359908082480657
HuberRegressor,DERSawmA,StandardScaler,Lasso,CV,21,0.4607909357049981,0.1889104759135159,-2.7777767266911106,-inf,0.13244336592624784,0.28289815303793453,,,
HuberRegressor,DERSawmA,StandardScaler,Lasso,All_data,21,,,,,,,0.32672124665343677,0.22899959975280063,0.1359908082480657
HuberRegressor,DERSawmA,RobustScaler,PCA,CV,21,0.42822391400501586,0.5267848113636908,-2.150770151202083,-inf,0.13771677158360487,0.28029023682307075,,,
HuberRegressor,DERSawmA,RobustScaler,PCA,All_data,21,,,,,,,0.32672124665343677,0.22899959975280063,0.1359908082480657
HuberRegressor,DERSawmA,RobustScaler,FDR,CV,21,0.42822391400501586,0.5267848113636908,-2.150770151202083,-inf,0.13771677158360487,0.28029023682307075,,,
HuberRegressor,DERSawmA,RobustScaler,FDR,All_data,21,,,,,,,0.32672124665343677,0.22899959975280063,0.1359908082480657
HuberRegressor,DERSawmA,RobustScaler,Lasso,CV,21,0.42822391400501586,0.5267848113636908,-2.150770151202083,-inf,0.13771677158360487,0.28029023682307075,,,
HuberRegressor,DERSawmA,RobustScaler,Lasso,All_data,21,,,,,,,0.32672124665343677,0.22899959975280063,0.1359908082480657
HuberRegressor,DERSnamA,StandardScaler,PCA,CV,31,0.5607232573213626,0.5641582885291201,-6.0821633165376285,1.9658781408395958,0.14340917221509217,0.342876943025967,,,
HuberRegressor,DERSnamA,StandardScaler,PCA,All_data,31,,,,,,,0.22868957574705873,-0.23676128775739214,0.17216365593886165
HuberRegressor,DERSnamA,StandardScaler,FDR,CV,31,0.5607232573213626,0.5641582885291201,-6.0821633165376285,1.9658781408395958,0.14340917221509217,0.342876943025967,,,
HuberRegressor,DERSnamA,StandardScaler,FDR,All_data,31,,,,,,,0.22868957574705873,-0.23676128775739214,0.17216365593886165
HuberRegressor,DERSnamA,StandardScaler,Lasso,CV,31,0.5607232573213626,0.5641582885291201,-6.0821633165376285,1.9658781408395958,0.14340917221509217,0.342876943025967,,,
HuberRegressor,DERSnamA,StandardScaler,Lasso,All_data,31,,,,,,,0.22868957574705873,-0.23676128775739214,0.17216365593886165
HuberRegressor,DERSnamA,RobustScaler,PCA,CV,29,0.5363364724258631,0.6492003575346214,-2.8163454213147463,1.795252908295687,0.1502686812930483,0.32616086042584125,,,
HuberRegressor,DERSnamA,RobustScaler,PCA,All_data,29,,,,,,,0.22868957574705873,-0.23676128775739214,0.17216365593886165
HuberRegressor,DERSnamA,RobustScaler,FDR,CV,29,0.5363364724258631,0.6492003575346214,-2.8163454213147463,1.795252908295687,0.1502686812930483,0.32616086042584125,,,
HuberRegressor,DERSnamA,RobustScaler,FDR,All_data,29,,,,,,,0.22868957574705873,-0.23676128775739214,0.17216365593886165
HuberRegressor,DERSnamA,RobustScaler,Lasso,CV,29,0.5363364724258631,0.6492003575346214,-2.8163454213147463,1.795252908295687,0.1502686812930483,0.32616086042584125,,,
HuberRegressor,DERSnamA,RobustScaler,Lasso,All_data,29,,,,,,,0.22868957574705873,-0.23676128775739214,0.17216365593886165
HuberRegressor,DERSclrmA,StandardScaler,PCA,CV,25,0.43354352804846014,-inf,-2.685195201159329,-inf,0.15538135341338066,0.31072830280531716,,,
HuberRegressor,DERSclrmA,StandardScaler,PCA,All_data,25,,,,,,,0.27313208474998857,0.23427707856256294,0.16462563601209093
HuberRegressor,DERSclrmA,StandardScaler,FDR,CV,25,0.43354352804846014,-inf,-2.685195201159329,-inf,0.15538135341338066,0.31072830280531716,,,
HuberRegressor,DERSclrmA,StandardScaler,FDR,All_data,25,,,,,,,0.27313208474998857,0.23427707856256294,0.16462563601209093
HuberRegressor,DERSclrmA,StandardScaler,Lasso,CV,25,0.43354352804846014,-inf,-2.685195201159329,-inf,0.15538135341338066,0.31072830280531716,,,
HuberRegressor,DERSclrmA,StandardScaler,Lasso,All_data,25,,,,,,,0.27313208474998857,0.23427707856256294,0.16462563601209093
HuberRegressor,DERSclrmA,RobustScaler,PCA,CV,23,0.39889877853760974,-inf,-3.5775663225174834,-inf,0.16260936328317574,0.30810182757371796,,,
HuberRegressor,DERSclrmA,RobustScaler,PCA,All_data,23,,,,,,,0.27313208474998857,0.23427707856256294,0.16462563601209093
HuberRegressor,DERSclrmA,RobustScaler,FDR,CV,23,0.39889877853760974,-inf,-3.5775663225174834,-inf,0.16260936328317574,0.30810182757371796,,,
HuberRegressor,DERSclrmA,RobustScaler,FDR,All_data,23,,,,,,,0.27313208474998857,0.23427707856256294,0.16462563601209093
HuberRegressor,DERSclrmA,RobustScaler,Lasso,CV,23,0.39889877853760974,-inf,-3.5775663225174834,-inf,0.16260936328317574,0.30810182757371796,,,
HuberRegressor,DERSclrmA,RobustScaler,Lasso,All_data,23,,,,,,,0.27313208474998857,0.23427707856256294,0.16462563601209093
RandomForestRegressor,DERSgmA,StandardScaler,PCA,CV,24,0.7945005120439639,1.1035439715409843,-0.3906852682971954,-inf,0.1050086950773144,0.20716844159373876,,,
RandomForestRegressor,DERSgmA,StandardScaler,PCA,All_data,24,,,,,,,0.6762949264473191,0.8065251841639487,0.12542169140606668
RandomForestRegressor,DERSgmA,StandardScaler,FDR,CV,24,0.7945005120439639,1.1035439715409843,-0.3906852682971954,-inf,0.1050086950773144,0.20716844159373876,,,
RandomForestRegressor,DERSgmA,StandardScaler,FDR,All_data,24,,,,,,,0.6762949264473191,0.8065251841639487,0.12542169140606668
RandomForestRegressor,DERSgmA,StandardScaler,Lasso,CV,24,0.7945005120439639,1.1035439715409843,-0.3906852682971954,-inf,0.1050086950773144,0.20716844159373876,,,
RandomForestRegressor,DERSgmA,StandardScaler,Lasso,All_data,24,,,,,,,0.6762949264473191,0.8065251841639487,0.12542169140606668
RandomForestRegressor,DERSgmA,RobustScaler,PCA,CV,24,0.7864907260169699,1.129791693718195,-0.4359144979960226,-inf,0.10698292050629836,0.20947932808369493,,,
RandomForestRegressor,DERSgmA,RobustScaler,PCA,All_data,24,,,,,,,0.6762949264473191,0.8065251841639487,0.12542169140606668
RandomForestRegressor,DERSgmA,RobustScaler,FDR,CV,24,0.7864907260169699,1.129791693718195,-0.4359144979960226,-inf,0.10698292050629836,0.20947932808369493,,,
RandomForestRegressor,DERSgmA,RobustScaler,FDR,All_data,24,,,,,,,0.6762949264473191,0.8065251841639487,0.12542169140606668
RandomForestRegressor,DERSgmA,RobustScaler,Lasso,CV,24,0.7864907260169699,1.129791693718195,-0.4359144979960226,-inf,0.10698292050629836,0.20947932808369493,,,
RandomForestRegressor,DERSgmA,RobustScaler,Lasso,All_data,24,,,,,,,0.6762949264473191,0.8065251841639487,0.12542169140606668
RandomForestRegressor,DERSstgmA,StandardScaler,PCA,CV,24,0.752781628448843,1.1260104074601835,-0.03355728998307552,0.9752063786322791,0.12017325374167992,0.22205758589324306,,,
RandomForestRegressor,DERSstgmA,StandardScaler,PCA,All_data,24,,,,,,,0.6546427594356251,0.79472289286797,0.1415498316619061
RandomForestRegressor,DERSstgmA,StandardScaler,FDR,CV,24,0.752781628448843,1.1260104074601835,-0.03355728998307552,0.9752063786322791,0.12017325374167992,0.22205758589324306,,,
RandomForestRegressor,DERSstgmA,StandardScaler,FDR,All_data,24,,,,,,,0.6546427594356251,0.79472289286797,0.1415498316619061
RandomForestRegressor,DERSstgmA,StandardScaler,Lasso,CV,24,0.752781628448843,1.1260104074601835,-0.03355728998307552,0.9752063786322791,0.12017325374167992,0.22205758589324306,,,
RandomForestRegressor,DERSstgmA,StandardScaler,Lasso,All_data,24,,,,,,,0.6546427594356251,0.79472289286797,0.1415498316619061
RandomForestRegressor,DERSstgmA,RobustScaler,PCA,CV,22,0.7505207455071987,0.8249955184094564,-0.10636182949629361,1.0631066731676975,0.12081449424069453,0.223011281481487,,,
RandomForestRegressor,DERSstgmA,RobustScaler,PCA,All_data,22,,,,,,,0.6546427594356251,0.79472289286797,0.1415498316619061
RandomForestRegressor,DERSstgmA,RobustScaler,FDR,CV,22,0.7505207455071987,0.8249955184094564,-0.10636182949629361,1.0631066731676975,0.12081449424069453,0.223011281481487,,,
RandomForestRegressor,DERSstgmA,RobustScaler,FDR,All_data,22,,,,,,,0.6546427594356251,0.79472289286797,0.1415498316619061
RandomForestRegressor,DERSstgmA,RobustScaler,Lasso,CV,22,0.7505207455071987,0.8249955184094564,-0.10636182949629361,1.0631066731676975,0.12081449424069453,0.223011281481487,,,
RandomForestRegressor,DERSstgmA,RobustScaler,Lasso,All_data,22,,,,,,,0.6546427594356251,0.79472289286797,0.1415498316619061
RandomForestRegressor,DERSimpmA,StandardScaler,PCA,CV,48,0.824884007749587,1.3118876406862892,-0.566279651493608,1.2587235837910717,0.10826853224655159,0.23180683309727151,,,
RandomForestRegressor,DERSimpmA,StandardScaler,PCA,All_data,48,,,,,,,0.6915900429895024,0.933420909628463,0.136358611311414
RandomForestRegressor,DERSimpmA,StandardScaler,FDR,CV,48,0.824884007749587,1.3118876406862892,-0.566279651493608,1.2587235837910717,0.10826853224655159,0.23180683309727151,,,
RandomForestRegressor,DERSimpmA,StandardScaler,FDR,All_data,48,,,,,,,0.6915900429895024,0.933420909628463,0.136358611311414
RandomForestRegressor,DERSimpmA,StandardScaler,Lasso,CV,48,0.824884007749587,1.3118876406862892,-0.566279651493608,1.2587235837910717,0.10826853224655159,0.23180683309727151,,,
RandomForestRegressor,DERSimpmA,StandardScaler,Lasso,All_data,48,,,,,,,0.6915900429895024,0.933420909628463,0.136358611311414
RandomForestRegressor,DERSimpmA,RobustScaler,PCA,CV,45,0.8083165530987944,1.1912429662953865,-0.7817720700439499,1.411816277897189,0.11287168894255796,0.24061808630929787,,,
RandomForestRegressor,DERSimpmA,RobustScaler,PCA,All_data,45,,,,,,,0.6915900429895024,0.933420909628463,0.136358611311414
RandomForestRegressor,DERSimpmA,RobustScaler,FDR,CV,45,0.8083165530987944,1.1912429662953865,-0.7817720700439499,1.411816277897189,0.11287168894255796,0.24061808630929787,,,
RandomForestRegressor,DERSimpmA,RobustScaler,FDR,All_data,45,,,,,,,0.6915900429895024,0.933420909628463,0.136358611311414
RandomForestRegressor,DERSimpmA,RobustScaler,Lasso,CV,45,0.8083165530987944,1.1912429662953865,-0.7817720700439499,1.411816277897189,0.11287168894255796,0.24061808630929787,,,
RandomForestRegressor,DERSimpmA,RobustScaler,Lasso,All_data,45,,,,,,,0.6915900429895024,0.933420909628463,0.136358611311414
